feature_name,n_shots,NRMSE_mean,NRMSE_std_pop,NMAE_mean,NMAE_std_pop,RMSE_mean,RMSE_std_pop,MAE_mean,MAE_std_pop,nan_fraction_mean,nan_fraction_std_pop
thomson_scattering-n_e,885.0,0.3054653921795871,0.13334325617017273,0.21629219122142837,0.07495437308117167,3.9021049548017377e+18,1.7033660568825615e+18,2.7629802022019727e+18,9.574892543379999e+17,0.2760569213015729,0.10383912923239928
thomson_scattering-t_e,885.0,0.42454859366864767,0.35343456578033283,0.21075807474710204,0.07738605394411653,132.15605540191777,110.01925045280812,65.60604891419862,24.08919917505716,0.2760569213015729,0.10383912923239928
task_3-1,885.0,0.36500699292411737,0.1891987561400271,0.21352513298426518,0.05789676880724307,1.9510524774008689e+18,8.516830284412808e+17,1.381490101100986e+18,4.7874462716900045e+17,0.2760569213015729,0.10383912923239928
