feature_name,n_shots,NRMSE_mean,NRMSE_std_pop,NMAE_mean,NMAE_std_pop,RMSE_mean,RMSE_std_pop,MAE_mean,MAE_std_pop,nan_fraction_mean,nan_fraction_std_pop
thomson_scattering-n_e,885.0,0.31490637280741296,0.12763030363291963,0.2248560636859125,0.07299478665637803,4.022706824045138e+18,1.630387117294352e+18,2.8723776332415816e+18,9.324569197648788e+17,0.2760569213015729,0.10383912923239928
thomson_scattering-t_e,885.0,0.4350517476026594,0.3538251685842662,0.22075894295639892,0.07954298191272531,135.4255407185538,110.1408396573576,68.71917969085281,24.760620765820594,0.2760569213015729,0.10383912923239928
task_3-1,885.0,0.37497906020503624,0.18871628813289307,0.2228075033211557,0.05827595899138298,2.0113534120225687e+18,8.151935586471761e+17,1.4361888166207913e+18,4.662284598824392e+17,0.2760569213015729,0.10383912923239928
