feature_name,n_shots,NRMSE_mean,NRMSE_std_pop,NMAE_mean,NMAE_std_pop,RMSE_mean,RMSE_std_pop,MAE_mean,MAE_std_pop,nan_fraction_mean,nan_fraction_std_pop
thomson_scattering-n_e,885.0,0.3091852427980658,0.13031114745851444,0.21994047459974952,0.07370057303770768,3.949623423018112e+18,1.664633006493982e+18,2.8095844493983237e+18,9.414728430286136e+17,0.2760569213015729,0.10383912923239928
thomson_scattering-t_e,885.0,0.4303937917187313,0.3490987345863238,0.22058004151448163,0.07782831337584839,133.9755840232867,108.66956668036327,68.66349016738697,24.22686836730888,0.2760569213015729,0.10383912923239928
task_3-1,885.0,0.3697895172583986,0.18692842895217734,0.22026025805711558,0.057923858150559844,1.9748117115090557e+18,8.323165032469903e+17,1.4047922246991616e+18,4.707364215143069e+17,0.2760569213015729,0.10383912923239928
